PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,FROM_YEAR,TO_YEAR,PTS,REB,AST,STATS_TIMEFRAME,SEASON
203999,Jokić,Nikola,nikola-jokić,1610612743,nuggets,0,Denver,Nuggets,DEN,15,C,6-11,284,Mega Basket,Serbia,2014.0,2.0,41.0,1.0,2015,2024,29.6,12.7,10.2,Season,2024-25
1641732,Jones,Colby,colby-jones,1610612764,wizards,0,Washington,Wizards,WAS,1,G,6-6,207,Xavier,USA,2023.0,2.0,34.0,1.0,2023,2024,4.0,2.2,1.1,Season,2024-25
1641794,Jones,Dillon,dillon-jones,1610612760,thunder,0,Oklahoma City,Thunder,OKC,3,F,6-5,235,Weber State,USA,2024.0,1.0,26.0,1.0,2024,2024,2.5,2.2,1.1,Season,2024-25
1630529,Jones,Herbert,herbert-jones,1610612740,pelicans,0,New Orleans,Pelicans,NOP,2,F,6-7,206,Alabama,USA,2021.0,2.0,35.0,1.0,2021,2024,10.3,3.9,3.3,Season,2024-25
1642403,Jones,Isaac,isaac-jones,1610612758,kings,0,Sacramento,Kings,SAC,3,F,6-9,245,Washington State,USA,,,,1.0,2024,2024,3.4,1.4,0.3,Season,2024-25
1630539,Jones,Kai,kai-jones,1610612742,mavericks,0,Dallas,Mavericks,DAL,23,C-F,6-11,221,Texas,Bahamas,2021.0,1.0,19.0,1.0,2021,2024,5.0,3.1,0.6,Season,2024-25
1630222,Jones,Mason,mason-jones,1610612758,kings,0,Sacramento,Kings,SAC,15,G,6-4,200,Arkansas,USA,,,,1.0,2020,2024,2.3,0.9,1.1,Season,2024-25
1642461,Jones,Spencer,spencer-jones,1610612743,nuggets,0,Denver,Nuggets,DEN,21,F,6-7,225,Stanford,USA,,,,1.0,2024,2024,1.3,0.9,0.3,Season,2024-25
1630200,Jones,Tre,tre-jones,1610612741,bulls,0,Chicago,Bulls,CHI,30,G,6-1,185,Duke,USA,2020.0,2.0,41.0,1.0,2020,2024,7.2,2.5,4.2,Season,2024-25
1626145,Jones,Tyus,tyus-jones,1610612756,suns,0,Phoenix,Suns,PHX,21,G,6-1,196,Duke,USA,2015.0,1.0,24.0,1.0,2015,2024,10.2,2.4,5.3,Season,2024-25
1627884,Jones Jr.,Derrick,derrick-jones-jr,1610612746,clippers,0,LA,Clippers,LAC,55,F,6-6,210,UNLV,USA,,,,1.0,2016,2024,10.1,3.4,0.8,Season,2024-25
201599,Jordan,DeAndre,deandre-jordan,1610612743,nuggets,0,Denver,Nuggets,DEN,6,C,6-11,265,Texas A&M,USA,2008.0,2.0,35.0,1.0,2008,2024,3.7,5.1,0.9,Season,2024-25
202709,Joseph,Cory,cory-joseph,1610612753,magic,0,Orlando,Magic,ORL,10,G,6-2,200,Texas,Canada,2011.0,1.0,29.0,1.0,2011,2024,3.5,1.5,1.4,Season,2024-25
1631107,Jović,Nikola,nikola-jović,1610612748,heat,0,Miami,Heat,MIA,5,F,6-10,205,Mega Basket,Serbia,2022.0,1.0,27.0,1.0,2022,2024,10.7,3.9,2.8,Season,2024-25
1630548,Juzang,Johnny,johnny-juzang,1610612762,jazz,0,Utah,Jazz,UTA,33,G,6-5,226,UCLA,USA,,,,1.0,2022,2024,8.9,2.9,1.1,Season,2024-25
1642530,Kawamura,Yuki,yuki-kawamura,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,17,G,5-8,159,-,Japan,,,,1.0,2024,2024,1.6,0.5,0.9,Season,2024-25
1630283,Kelley,Kylor,kylor-kelley,0,,0,,,,,C,7-0,230,Oregon State,USA,,,,,2024,2024,3.1,3.5,0.5,Season,2024-25
1628379,Kennard,Luke,luke-kennard,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,10,G,6-5,206,Duke,USA,2017.0,1.0,12.0,1.0,2017,2024,8.9,2.8,3.3,Season,2024-25
1631117,Kessler,Walker,walker-kessler,1610612762,jazz,0,Utah,Jazz,UTA,24,C,7-0,245,Auburn,USA,2022.0,1.0,22.0,1.0,2022,2024,11.1,12.2,1.7,Season,2024-25
1630296,Key,Braxton,braxton-key,1610612744,warriors,0,Golden State,Warriors,GSW,12,F,6-8,225,Virginia,USA,,,,1.0,2021,2024,1.0,0.7,0.0,Season,2024-25
1630557,Kispert,Corey,corey-kispert,1610612764,wizards,0,Washington,Wizards,WAS,24,F,6-6,224,Gonzaga,USA,2021.0,1.0,15.0,1.0,2021,2024,11.6,3.0,1.7,Season,2024-25
1628467,Kleber,Maxi,maxi-kleber,1610612747,lakers,0,Los Angeles,Lakers,LAL,14,F,6-10,240,Bayern Munich,Germany,,,,1.0,2017,2024,3.0,2.8,1.3,Season,2024-25
1641752,Klintman,Bobi,bobi-klintman,1610612765,pistons,0,Detroit,Pistons,DET,34,F,6-9,225,Cairns,Sweden,2024.0,2.0,37.0,1.0,2024,2024,1.9,0.9,0.9,Season,2024-25
1642261,Knecht,Dalton,dalton-knecht,1610612747,lakers,0,Los Angeles,Lakers,LAL,4,F,6-6,215,Tennessee,USA,2024.0,1.0,17.0,1.0,2024,2024,9.1,2.8,0.8,Season,2024-25
1628995,Knox II,Kevin,kevin-knox-ii,1610612744,warriors,0,Golden State,Warriors,GSW,31,F,6-8,215,Kentucky,USA,2018.0,1.0,9.0,1.0,2018,2024,3.3,1.2,0.4,Season,2024-25
1642278,Kolek,Tyler,tyler-kolek,1610612752,knicks,0,New York,Knicks,NYK,13,G,6-3,195,Marquette,USA,2024.0,2.0,34.0,1.0,2024,2024,2.0,0.7,1.7,Season,2024-25
1631132,Koloko,Christian,christian-koloko,1610612747,lakers,0,Los Angeles,Lakers,LAL,10,C,7-0,225,Arizona,Cameroon,2022.0,2.0,33.0,1.0,2022,2024,2.4,2.5,0.4,Season,2024-25
1629723,Konchar,John,john-konchar,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,46,G,6-5,210,Indiana-Purdue Fort Wayne,USA,,,,1.0,2019,2024,2.4,3.3,0.9,Season,2024-25
1628436,Kornet,Luke,luke-kornet,1610612738,celtics,0,Boston,Celtics,BOS,40,C-F,7-1,250,Vanderbilt,USA,,,,1.0,2017,2024,6.0,5.3,1.6,Season,2024-25
1630249,Krejčí,Vít,vít-krejčí,1610612737,hawks,0,Atlanta,Hawks,ATL,27,G,6-8,195,Zaragoza,Czech Republic,2020.0,2.0,37.0,1.0,2021,2024,7.2,2.7,2.6,Season,2024-25
1630228,Kuminga,Jonathan,jonathan-kuminga,1610612744,warriors,0,Golden State,Warriors,GSW,00,F,6-7,225,NBA G League Ignite,DRC,2021.0,1.0,7.0,1.0,2021,2024,15.3,4.6,2.2,Season,2024-25
1628398,Kuzma,Kyle,kyle-kuzma,1610612749,bucks,0,Milwaukee,Bucks,MIL,18,F,6-9,221,Utah,USA,2017.0,1.0,27.0,1.0,2017,2024,14.8,5.7,2.3,Season,2024-25
1631222,LaRavia,Jake,jake-laravia,1610612758,kings,0,Sacramento,Kings,SAC,33,F,6-7,235,Wake Forest,USA,2022.0,1.0,19.0,1.0,2022,2024,6.9,3.9,2.4,Season,2024-25
203897,LaVine,Zach,zach-lavine,1610612758,kings,0,Sacramento,Kings,SAC,8,G,6-5,200,UCLA,USA,2014.0,1.0,13.0,1.0,2014,2024,23.3,4.3,4.2,Season,2024-25
1627746,Labissiere,Skal,skal-labissiere,0,,0,,,,,F-C,6-10,235,Kentucky,Haiti,2016.0,1.0,28.0,,2016,2024,1.3,0.8,0.3,Season,2024-25
1629111,Landale,Jock,jock-landale,1610612745,rockets,0,Houston,Rockets,HOU,2,C,6-11,255,St. Mary's,Australia,,,,1.0,2021,2024,4.8,3.3,0.9,Season,2024-25
1641796,Larsson,Pelle,pelle-larsson,1610612748,heat,0,Miami,Heat,MIA,9,G,6-5,215,Arizona,Sweden,2024.0,2.0,44.0,1.0,2024,2024,4.6,1.7,1.2,Season,2024-25
1630639,Lawson,A.J.,aj-lawson,1610612761,raptors,0,Toronto,Raptors,TOR,0,G,6-6,179,South Carolina,Canada,,,,1.0,2022,2024,9.1,3.3,1.2,Season,2024-25
1627747,LeVert,Caris,caris-levert,1610612737,hawks,0,Atlanta,Hawks,ATL,3,G,6-6,205,Michigan,USA,2016.0,1.0,20.0,1.0,2016,2024,12.1,3.2,3.4,Season,2024-25
1627814,Lee,Damion,damion-lee,1610612756,suns,0,Phoenix,Suns,PHX,10,G-F,6-6,210,Drexel,USA,,,,1.0,2017,2024,3.3,0.8,0.4,Season,2024-25
203458,Len,Alex,alex-len,1610612747,lakers,0,Los Angeles,Lakers,LAL,27,C,7-0,250,Maryland,Ukraine,2013.0,1.0,5.0,1.0,2013,2024,1.6,2.1,0.8,Season,2024-25
202695,Leonard,Kawhi,kawhi-leonard,1610612746,clippers,0,LA,Clippers,LAC,2,F,6-7,225,San Diego State,USA,2011.0,1.0,15.0,1.0,2011,2024,21.5,5.9,3.1,Season,2024-25
1642502,Leons,Malevy,malevy-leons,0,,0,,,,,F,6-9,210,Bradley,Netherlands,,,,,2024,2024,0.3,0.5,0.2,Season,2024-25
1641721,Lewis,Maxwell,maxwell-lewis,1610612751,nets,0,Brooklyn,Nets,BKN,27,F,6-7,215,Pepperdine,USA,2023.0,2.0,40.0,1.0,2023,2024,4.1,2.0,0.7,Season,2024-25
1630604,Liddell,E.J.,ej-liddell,1610612741,bulls,0,Chicago,Bulls,CHI,32,F,6-6,240,Ohio State,USA,2022.0,2.0,41.0,1.0,2022,2024,1.8,0.8,0.3,Season,2024-25
203081,Lillard,Damian,damian-lillard,1610612749,bucks,0,Milwaukee,Bucks,MIL,0,G,6-2,195,Weber State,USA,2012.0,1.0,6.0,1.0,2012,2024,24.9,4.7,7.1,Season,2024-25
1641726,Lively II,Dereck,dereck-lively-ii,1610612742,mavericks,0,Dallas,Mavericks,DAL,2,C,7-1,230,Duke,USA,2023.0,1.0,12.0,1.0,2023,2024,8.7,7.5,2.4,Season,2024-25
1641753,Livingston,Chris,chris-livingston,1610612749,bucks,0,Milwaukee,Bucks,MIL,7,F,6-6,220,Kentucky,USA,2023.0,2.0,58.0,1.0,2023,2024,1.4,1.7,0.2,Season,2024-25
1626172,Looney,Kevon,kevon-looney,1610612744,warriors,0,Golden State,Warriors,GSW,5,F,6-9,222,UCLA,USA,2015.0,1.0,30.0,1.0,2015,2024,4.5,6.1,1.6,Season,2024-25
201572,Lopez,Brook,brook-lopez,1610612749,bucks,0,Milwaukee,Bucks,MIL,11,C,7-1,282,Stanford,USA,2008.0,1.0,10.0,1.0,2008,2024,13.0,5.0,1.8,Season,2024-25
201567,Love,Kevin,kevin-love,1610612748,heat,0,Miami,Heat,MIA,42,F-C,6-8,251,UCLA,USA,2008.0,1.0,5.0,1.0,2008,2024,5.3,4.1,1.0,Season,2024-25
200768,Lowry,Kyle,kyle-lowry,1610612755,sixers,0,Philadelphia,76ers,PHI,7,G,6-0,196,Villanova,USA,2006.0,1.0,24.0,1.0,2006,2024,3.9,1.9,2.7,Season,2024-25
1641754,Lundy,Seth,seth-lundy,1610612746,clippers,0,LA,Clippers,LAC,5,G-F,6-4,220,Penn State,USA,2023.0,2.0,46.0,1.0,2023,2024,,,,Season,2024-25
1626168,Lyles,Trey,trey-lyles,1610612758,kings,0,Sacramento,Kings,SAC,41,F,6-9,234,Kentucky,Canada,2015.0,1.0,12.0,1.0,2015,2024,6.5,4.6,1.2,Season,2024-25
1630572,Mamukelashvili,Sandro,sandro-mamukelashvili,1610612759,spurs,0,San Antonio,Spurs,SAS,54,F-C,6-9,240,Seton Hall,Georgia,2021.0,2.0,54.0,1.0,2021,2024,6.3,3.1,0.8,Season,2024-25
1629611,Mann,Terance,terance-mann,1610612737,hawks,0,Atlanta,Hawks,ATL,14,G-F,6-5,215,Florida State,USA,2019.0,2.0,48.0,1.0,2019,2024,7.7,3.0,1.8,Season,2024-25
1630544,Mann,Tre,tre-mann,1610612766,hornets,0,Charlotte,Hornets,CHA,23,G,6-3,178,Florida,USA,2021.0,1.0,18.0,1.0,2021,2024,14.1,2.9,3.0,Season,2024-25
1628374,Markkanen,Lauri,lauri-markkanen,1610612762,jazz,0,Utah,Jazz,UTA,23,F-C,7-0,240,Arizona,Finland,2017.0,1.0,7.0,1.0,2017,2024,19.0,5.9,1.5,Season,2024-25
1630230,Marshall,Naji,naji-marshall,1610612742,mavericks,0,Dallas,Mavericks,DAL,13,F,6-6,220,Xavier,USA,,,,1.0,2020,2024,13.2,4.8,3.0,Season,2024-25
1628997,Martin,Caleb,caleb-martin,1610612742,mavericks,0,Dallas,Mavericks,DAL,16,F,6-5,205,Nevada,USA,,,,1.0,2019,2024,7.9,3.9,2.1,Season,2024-25
1628998,Martin,Cody,cody-martin,1610612756,suns,0,Phoenix,Suns,PHX,17,F,6-6,205,Nevada,USA,2019.0,2.0,36.0,1.0,2019,2024,6.8,4.2,2.0,Season,2024-25
1641798,Martin,Jaylen,jaylen-martin,1610612764,wizards,0,Washington,Wizards,WAS,4,G,6-6,216,Overtime Elite,USA,,,,1.0,2023,2024,4.9,2.8,1.1,Season,2024-25
1630231,Martin,KJ,kj-martin,1610612762,jazz,0,Utah,Jazz,UTA,99,F,6-6,215,IMG Academy (FL),USA,2020.0,2.0,52.0,1.0,2020,2024,6.4,2.9,1.1,Season,2024-25
1631213,Martin,Tyrese,tyrese-martin,1610612751,nets,0,Brooklyn,Nets,BKN,13,F,6-6,215,Connecticut,USA,2022.0,2.0,51.0,1.0,2022,2024,8.7,3.7,2.0,Season,2024-25
1629726,Mathews,Garrison,garrison-mathews,1610612737,hawks,0,Atlanta,Hawks,ATL,24,G,6-6,215,Lipscomb,USA,,,,1.0,2019,2024,7.5,1.9,1.3,Season,2024-25
1631097,Mathurin,Bennedict,bennedict-mathurin,1610612754,pacers,0,Indiana,Pacers,IND,00,G-F,6-5,210,Arizona,Canada,2022.0,1.0,6.0,1.0,2022,2024,16.1,5.3,1.9,Season,2024-25
1631255,Matković,Karlo,karlo-matković,1610612740,pelicans,0,New Orleans,Pelicans,NOP,17,F-C,6-10,231,Mega Basket,Bosnia and Herzegovina,2022.0,2.0,52.0,1.0,2024,2024,7.7,5.0,1.1,Season,2024-25
1630178,Maxey,Tyrese,tyrese-maxey,1610612755,sixers,0,Philadelphia,76ers,PHI,0,G,6-2,200,Kentucky,USA,2020.0,1.0,21.0,1.0,2020,2024,26.3,3.3,6.1,Season,2024-25
1630540,McBride,Miles,miles-mcbride,1610612752,knicks,0,New York,Knicks,NYK,2,G,6-1,195,West Virginia,USA,2021.0,2.0,36.0,1.0,2021,2024,9.5,2.5,2.9,Season,2024-25
1642272,McCain,Jared,jared-mccain,1610612755,sixers,0,Philadelphia,76ers,PHI,20,G,6-3,195,Duke,USA,2024.0,1.0,16.0,1.0,2024,2024,15.3,2.4,2.6,Season,2024-25
1630644,McClung,Mac,mac-mcclung,1610612753,magic,0,Orlando,Magic,ORL,8,G,6-2,185,Texas Tech,USA,,,,1.0,2021,2024,0.0,0.5,1.5,Season,2024-25
203468,McCollum,CJ,cj-mccollum,1610612740,pelicans,0,New Orleans,Pelicans,NOP,3,G,6-3,190,Lehigh,USA,2013.0,1.0,10.0,1.0,2013,2024,21.1,3.8,4.1,Season,2024-25
204456,McConnell,T.J.,tj-mcconnell,1610612754,pacers,0,Indiana,Pacers,IND,9,G,6-1,190,Arizona,USA,2015.0,0.0,,1.0,2015,2024,9.1,2.4,4.4,Season,2024-25
1641755,McCullar Jr.,Kevin,kevin-mccullar-jr,1610612752,knicks,0,New York,Knicks,NYK,9,G,6-6,210,Kansas,USA,2024.0,2.0,56.0,1.0,2024,2024,1.5,2.0,0.5,Season,2024-25
1630183,McDaniels,Jaden,jaden-mcdaniels,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,3,F,6-9,185,Washington,USA,2020.0,1.0,28.0,1.0,2020,2024,12.2,5.7,2.0,Season,2024-25
1629667,McDaniels,Jalen,jalen-mcdaniels,0,,0,,,,,F,6-9,190,San Diego State,USA,2019.0,2.0,52.0,,2019,2024,0.0,0.0,0.3,Season,2024-25
203926,McDermott,Doug,doug-mcdermott,1610612758,kings,0,Sacramento,Kings,SAC,7,F,6-6,225,Creighton,USA,2014.0,1.0,11.0,1.0,2014,2024,3.5,0.5,0.2,Season,2024-25
1631121,McGowens,Bryce,bryce-mcgowens,1610612757,blazers,0,Portland,Trail Blazers,POR,11,G,6-6,190,Nebraska,USA,2022.0,2.0,40.0,1.0,2022,2024,1.0,0.2,0.2,Season,2024-25
1629162,McLaughlin,Jordan,jordan-mclaughlin,1610612759,spurs,0,San Antonio,Spurs,SAS,11,G,6-0,185,Southern California,USA,,,,1.0,2019,2024,2.1,0.7,1.1,Season,2024-25
1629098,McVeigh,Jack,jack-mcveigh,1610612745,rockets,0,Houston,Rockets,HOU,58,G-F,6-8,215,Nebraska-Lincoln,Australia,,,,1.0,2024,2024,1.6,0.6,0.1,Season,2024-25
1629001,Melton,De'Anthony,deanthony-melton,1610612751,nets,0,Brooklyn,Nets,BKN,14,G,6-3,200,Southern California,USA,2018.0,2.0,46.0,1.0,2018,2024,10.3,3.3,2.8,Season,2024-25
1630241,Merrill,Sam,sam-merrill,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,5,G,6-4,205,Utah State,USA,2020.0,2.0,60.0,1.0,2020,2024,7.2,2.2,1.5,Season,2024-25
203995,Micić,Vasilije,vasilije-micić,1610612756,suns,0,Phoenix,Suns,PHX,18,G,6-3,188,Serbia,Serbia,2014.0,2.0,52.0,1.0,2023,2024,6.6,2.2,3.1,Season,2024-25
203114,Middleton,Khris,khris-middleton,1610612764,wizards,0,Washington,Wizards,WAS,32,F,6-7,222,Texas A&M,USA,2012.0,2.0,39.0,1.0,2012,2024,11.9,3.7,4.1,Season,2024-25
1641706,Miller,Brandon,brandon-miller,1610612766,hornets,0,Charlotte,Hornets,CHA,24,F,6-7,200,Alabama,USA,2023.0,1.0,2.0,1.0,2023,2024,21.0,4.9,3.6,Season,2024-25
1641801,Miller,Emanuel,emanuel-miller,1610612741,bulls,0,Chicago,Bulls,CHI,20,F,6-7,215,TCU,Canada,,,,1.0,2024,2024,1.7,1.3,0.3,Season,2024-25
1641757,Miller,Jordan,jordan-miller,1610612746,clippers,0,LA,Clippers,LAC,11,G,6-5,194,Miami,USA,2023.0,2.0,48.0,1.0,2023,2024,4.1,1.6,0.9,Season,2024-25
1631159,Miller,Leonard,leonard-miller,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,33,F,6-10,220,NBA G League Ignite,Canada,2023.0,2.0,33.0,1.0,2023,2024,1.5,0.8,0.0,Season,2024-25
201988,Mills,Patty,patty-mills,1610612746,clippers,0,LA,Clippers,LAC,88,G,6-2,180,St. Mary's,Australia,2009.0,2.0,55.0,1.0,2009,2024,3.8,0.8,0.9,Season,2024-25
1629003,Milton,Shake,shake-milton,1610612747,lakers,0,Los Angeles,Lakers,LAL,20,G,6-5,205,Southern Methodist,USA,2018.0,2.0,54.0,1.0,2018,2024,5.5,1.8,1.8,Season,2024-25
1631303,Minaya,Justin,justin-minaya,1610612757,blazers,0,Portland,Trail Blazers,POR,10,F,6-5,205,Providence,USA,,,,1.0,2022,2024,0.9,0.5,0.4,Season,2024-25
1642434,Minix,Riley,riley-minix,1610612759,spurs,0,San Antonio,Spurs,SAS,27,F,6-7,230,Morehead State,USA,,,,1.0,2024,2024,0.0,2.0,0.0,Season,2024-25
1631169,Minott,Josh,josh-minott,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,8,F,6-8,205,Memphis,USA,2022.0,2.0,45.0,1.0,2022,2024,2.6,1.0,0.4,Season,2024-25
1642274,Missi,Yves,yves-missi,1610612740,pelicans,0,New Orleans,Pelicans,NOP,21,C,6-11,235,Baylor,Cameroon,2024.0,1.0,21.0,1.0,2024,2024,9.1,8.2,1.4,Season,2024-25
1642349,Mitchell,Ajay,ajay-mitchell,1610612760,thunder,0,Oklahoma City,Thunder,OKC,25,G,6-5,190,California-Santa Barbara,Belgium,2024.0,2.0,38.0,1.0,2024,2024,6.5,1.9,1.8,Season,2024-25
1630558,Mitchell,Davion,davion-mitchell,1610612748,heat,0,Miami,Heat,MIA,45,G,6-0,202,Baylor,USA,2021.0,1.0,9.0,1.0,2021,2024,7.9,2.3,4.9,Season,2024-25
1628378,Mitchell,Donovan,donovan-mitchell,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,45,G,6-3,215,Louisville,USA,2017.0,1.0,13.0,1.0,2017,2024,24.0,4.5,5.0,Season,2024-25
1630596,Mobley,Evan,evan-mobley,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,4,C,6-11,215,Southern California,USA,2021.0,1.0,3.0,1.0,2021,2024,18.5,9.3,3.2,Season,2024-25
1630600,Mobley,Isaiah,isaiah-mobley,0,,0,,,,,F,6-8,238,USC,USA,2022.0,2.0,49.0,,2022,2024,6.0,4.0,5.0,Season,2024-25
1642367,Mogbo,Jonathan,jonathan-mogbo,1610612761,raptors,0,Toronto,Raptors,TOR,2,F,6-9,225,San Francisco,USA,2024.0,2.0,31.0,1.0,2024,2024,6.2,4.9,2.3,Season,2024-25
1628370,Monk,Malik,malik-monk,1610612758,kings,0,Sacramento,Kings,SAC,0,G,6-3,200,Kentucky,USA,2017.0,1.0,11.0,1.0,2017,2024,17.2,3.8,5.6,Season,2024-25
1630541,Moody,Moses,moses-moody,1610612744,warriors,0,Golden State,Warriors,GSW,4,G,6-5,211,Arkansas,USA,2021.0,1.0,14.0,1.0,2021,2024,9.8,2.6,1.3,Season,2024-25
1631386,Moore,Tazé,tazé-moore,0,,0,,,,,G,6-5,195,Houston,USA,,,,,2023,2024,3.0,4.0,0.5,Season,2024-25
1631111,Moore Jr.,Wendell,wendell-moore-jr,1610612766,hornets,0,Charlotte,Hornets,CHA,9,G,6-5,215,Duke,USA,2022.0,1.0,26.0,1.0,2022,2024,4.2,2.6,1.2,Season,2024-25
1629630,Morant,Ja,ja-morant,1610612763,grizzlies,0,Memphis,Grizzlies,MEM,12,G,6-2,174,Murray State,USA,2019.0,1.0,2.0,1.0,2019,2024,23.2,4.1,7.3,Season,2024-25
202693,Morris,Markieff,markieff-morris,1610612747,lakers,0,Los Angeles,Lakers,LAL,88,F,6-9,245,Kansas,USA,2011.0,1.0,13.0,1.0,2011,2024,3.7,1.5,1.4,Season,2024-25
1628420,Morris,Monté,monté-morris,1610612756,suns,0,Phoenix,Suns,PHX,23,G,6-2,183,Iowa State,USA,2017.0,2.0,51.0,1.0,2017,2024,5.2,1.5,1.6,Season,2024-25
1630530,Murphy III,Trey,trey-murphy-iii,1610612740,pelicans,0,New Orleans,Pelicans,NOP,25,F,6-8,206,Virginia,USA,2021.0,1.0,17.0,1.0,2021,2024,21.2,5.1,3.5,Season,2024-25
1627749,Murray,Dejounte,dejounte-murray,1610612740,pelicans,0,New Orleans,Pelicans,NOP,5,G,6-4,180,Washington,USA,2016.0,1.0,29.0,1.0,2016,2024,17.5,6.5,7.4,Season,2024-25
1627750,Murray,Jamal,jamal-murray,1610612743,nuggets,0,Denver,Nuggets,DEN,27,G,6-4,215,Kentucky,Canada,2016.0,1.0,7.0,1.0,2016,2024,21.4,3.9,6.0,Season,2024-25
1631099,Murray,Keegan,keegan-murray,1610612758,kings,0,Sacramento,Kings,SAC,13,F,6-8,225,Iowa,USA,2022.0,1.0,4.0,1.0,2022,2024,12.4,6.7,1.4,Season,2024-25
1631200,Murray,Kris,kris-murray,1610612757,blazers,0,Portland,Trail Blazers,POR,24,F,6-8,216,Iowa,USA,2023.0,1.0,23.0,1.0,2023,2024,4.2,2.6,1.0,Season,2024-25
1629004,Mykhailiuk,Svi,svi-mykhailiuk,1610612762,jazz,0,Utah,Jazz,UTA,19,G-F,6-7,205,Kansas,Ukraine,2018.0,2.0,47.0,1.0,2018,2024,8.8,2.4,2.0,Season,2024-25
1631250,Nance,Pete,pete-nance,1610612749,bucks,0,Milwaukee,Bucks,MIL,35,F,6-10,225,North Carolina,USA,,,,1.0,2023,2024,2.9,1.6,0.8,Season,2024-25
1626204,Nance Jr.,Larry,larry-nance-jr,1610612737,hawks,0,Atlanta,Hawks,ATL,22,F-C,6-8,245,Wyoming,USA,2015.0,1.0,27.0,1.0,2015,2024,8.5,4.3,1.6,Season,2024-25
1629614,Nembhard,Andrew,andrew-nembhard,1610612754,pacers,0,Indiana,Pacers,IND,2,G-F,6-4,191,Gonzaga,Canada,2022.0,2.0,31.0,1.0,2022,2024,10.0,3.3,5.0,Season,2024-25
1630174,Nesmith,Aaron,aaron-nesmith,1610612754,pacers,0,Indiana,Pacers,IND,23,G-F,6-6,215,Vanderbilt,USA,2020.0,1.0,14.0,1.0,2020,2024,12.0,4.0,1.2,Season,2024-25
1641803,Newton,Tristen,tristen-newton,1610612750,timberwolves,0,Minnesota,Timberwolves,MIN,13,G,6-5,190,Connecticut,USA,2024.0,2.0,49.0,1.0,2024,2024,0.4,0.5,0.3,Season,2024-25
1627777,Niang,Georges,georges-niang,1610612737,hawks,0,Atlanta,Hawks,ATL,20,F,6-7,230,Iowa State,USA,2016.0,2.0,50.0,1.0,2016,2024,9.9,3.4,1.4,Season,2024-25
1630227,Nix,Daishen,daishen-nix,0,,0,,,,,G,6-4,238,NBA G League Ignite,USA,,,,,2021,2024,0.3,1.3,1.0,Season,2024-25
1630192,Nnaji,Zeke,zeke-nnaji,1610612743,nuggets,0,Denver,Nuggets,DEN,22,F-C,6-9,240,Arizona,USA,2020.0,1.0,22.0,1.0,2020,2024,3.2,1.6,0.4,Season,2024-25
1641936,Norris,Miles,miles-norris,1610612738,celtics,0,Boston,Celtics,BOS,0,F,6-7,220,California-Santa Barbara,USA,,,,1.0,2024,2024,2.3,3.0,0.0,Season,2024-25
1629669,Nowell,Jaylen,jaylen-nowell,0,,0,,,,,G,6-4,201,Washington,USA,2019.0,2.0,43.0,,2019,2024,8.4,2.5,2.3,Season,2024-25
203994,Nurkić,Jusuf,jusuf-nurkić,1610612766,hornets,0,Charlotte,Hornets,CHA,11,C,7-0,290,Cedevita,Bosnia and Herzegovina,2014.0,1.0,16.0,1.0,2014,2024,8.9,7.8,2.3,Season,2024-25
1626220,O'Neale,Royce,royce-oneale,1610612756,suns,0,Phoenix,Suns,PHX,00,F,6-6,226,Baylor,USA,,,,1.0,2017,2024,9.1,4.7,2.2,Season,2024-25
1626143,Okafor,Jahlil,jahlil-okafor,0,,0,,,,,C-F,6-10,270,Duke,USA,2015.0,1.0,3.0,,2015,2024,0.0,1.0,1.0,Season,2024-25
1629643,Okeke,Chuma,chuma-okeke,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,18,F,6-7,229,Auburn,USA,2019.0,1.0,16.0,1.0,2020,2024,5.9,5.2,1.7,Season,2024-25
1629006,Okogie,Josh,josh-okogie,1610612766,hornets,0,Charlotte,Hornets,CHA,12,G,6-4,213,Georgia Tech,Nigeria,2018.0,1.0,20.0,1.0,2018,2024,7.1,2.8,0.8,Season,2024-25
1630168,Okongwu,Onyeka,onyeka-okongwu,1610612737,hawks,0,Atlanta,Hawks,ATL,17,F-C,6-10,240,Southern California,USA,2020.0,1.0,6.0,1.0,2020,2024,13.4,8.9,2.3,Season,2024-25
1630171,Okoro,Isaac,isaac-okoro,1610612739,cavaliers,0,Cleveland,Cavaliers,CLE,35,F-G,6-5,225,Auburn,USA,2020.0,1.0,5.0,1.0,2020,2024,6.1,2.4,1.2,Season,2024-25
